TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,FCEVAPIN,FCEVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,MEATPAN,AMBLEFTTOP,AMBLEFT,AMBLEFTBOT,AMBRIGHTTOP,AMBRIGHT,AMBRIGHTBOT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Frequency,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC Evaporator Inlet,FC Evaporator Outlet,Freezer Top 1,Freezer Mid 2,Freezer Bottom 3,Freezer 4,Freezer 5,Cabinet Top 1,Cabinet Middle 2,Cabinet Bottom 3,Meat Pan,Ambient Left Top,Ambient Left Middle,Ambient Left Bot,Ambient Right Top,Ambient Right Middle,Ambient Right Bot,Suction Line,Discharge,Condensor Inlet,Condenser Outlet,Heat Loop Outlet,Compressor Dome,Heat Loop inlet,Humidity,W Status,W Control,W RC Temp,W FC Temp,W FC Evap Temp,W Pantry Temp,W Ambient Temp,W Ambient RH,W FC Heater State,W FC Fan,W Condenser Fan,W RC Damper State,W VCC Hz,W Pantry Damper State,W Fill Tube Heater,W Water Valve State,W FC Door,W RC Door,W Cold Request FC,W Cold Request RC,W Cold Request Pantry,W Defrost Trace,W PI_Output,W PI_Proportional_Output,W PI_Integral_Output,W PI_Kp,W PI_Ki,W RC_CutIN,W RC_CutOUT,W FC_CutIN,W FC_CutOUT,W Pantry_CutIN,W Pantry_CutOUT,W Dispensing Heater
11:27:40,2,0.49,115.0,12.80,7.18,1.00753,60.00,0.74,41.59,90.04,-999.00,-999.00,0,-10.59,-11.27,-0.73,1.24,0.31,1.05,1.81,39.85,41.60,43.30,45.88,91.43,89.98,89.35,91.11,90.10,89.44,99.37,148.97,104.79,105.05,101.31,128.58,137.57,30.5,1,2,33.94,0.63,-11.38,46.58,87.10,38.52,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:28:33,2,0.49,115.0,12.70,7.19,1.00855,60.00,0.73,41.58,90.04,-999.00,-999.00,0,-10.56,-11.47,-0.73,1.23,0.29,1.06,1.80,39.86,41.60,43.31,45.88,91.42,89.97,89.36,91.12,90.10,89.44,99.34,148.98,104.76,105.01,101.33,128.57,137.60,30.5,1,2,33.90,0.60,-11.45,46.58,87.01,38.58,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:29:22,2,0.49,115.0,12.70,7.16,1.00954,60.00,0.74,41.58,90.04,-999.00,-999.00,0,-10.53,-11.38,-0.73,1.26,0.29,1.05,1.79,39.85,41.59,43.29,45.87,91.44,89.99,89.36,91.14,90.11,89.43,99.32,148.89,104.76,105.03,101.30,128.59,137.53,30.5,1,2,33.86,0.62,-11.42,46.52,87.08,38.52,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:30:10,2,0.49,114.9,12.60,7.22,1.01051,60.00,0.73,41.58,90.04,-999.00,-999.00,0,-10.53,-11.58,-0.73,1.28,0.30,1.04,1.78,39.85,41.60,43.28,45.87,91.43,89.98,89.36,91.14,90.11,89.42,99.33,148.93,104.77,105.02,101.34,128.58,137.58,30.4,1,2,33.82,0.60,-11.54,46.58,87.16,38.64,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:30:58,2,0.49,115.0,12.80,7.26,1.01155,60.00,0.73,41.57,90.05,-999.00,-999.00,0,-10.61,-11.39,-0.74,1.27,0.29,1.07,1.81,39.82,41.58,43.29,45.85,91.43,90.00,89.37,91.13,90.11,89.43,99.35,148.98,104.76,105.01,101.23,128.57,137.58,30.4,1,2,33.91,0.63,-11.56,46.54,87.01,38.62,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:31:53,2,0.49,115.0,12.70,7.20,1.01252,60.00,0.73,41.56,90.05,-999.00,-999.00,0,-10.56,-11.56,-0.75,1.26,0.29,1.05,1.79,39.83,41.59,43.28,45.86,91.45,89.98,89.36,91.14,90.10,89.42,99.31,149.04,104.74,105.01,101.33,128.59,137.62,30.4,1,2,33.93,0.60,-11.56,46.50,87.08,38.64,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:32:42,2,0.49,114.9,12.80,7.19,1.01356,60.00,0.73,41.57,90.04,-999.00,-999.00,0,-10.61,-11.27,-0.73,1.25,0.29,1.07,1.79,39.83,41.59,43.28,45.86,91.43,90.00,89.37,91.14,90.10,89.43,99.36,149.02,104.74,105.00,101.27,128.58,137.59,30.5,1,2,33.96,0.61,-11.31,46.53,87.22,38.59,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:33:30,2,0.49,115.0,12.70,7.13,1.01454,60.00,0.73,41.55,90.04,-999.00,-999.00,0,-10.54,-11.47,-0.73,1.26,0.31,1.04,1.77,39.83,41.56,43.27,45.85,91.42,89.99,89.37,91.13,90.10,89.41,99.36,148.95,104.75,105.01,101.33,128.61,137.62,30.5,1,2,33.93,0.60,-11.49,46.48,87.11,38.51,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:34:24,2,0.49,115.0,12.70,7.18,1.01556,60.00,0.73,41.55,90.05,-999.00,-999.00,0,-10.65,-11.31,-0.73,1.25,0.29,1.06,1.79,39.82,41.57,43.26,45.84,91.43,90.01,89.38,91.13,90.10,89.42,99.32,148.96,104.75,105.01,101.27,128.58,137.56,30.5,1,2,33.94,0.61,-11.34,46.42,87.08,38.55,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:35:12,2,0.49,114.9,12.60,7.10,1.01654,60.00,0.74,41.55,90.04,-999.00,-999.00,0,-10.55,-11.49,-0.72,1.26,0.29,1.06,1.80,39.82,41.58,43.25,45.83,91.43,89.99,89.37,91.12,90.10,89.41,99.29,148.87,104.73,104.98,101.21,128.57,137.52,30.6,1,2,33.98,0.63,-11.56,46.49,87.08,38.55,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:36:03,2,0.49,115.0,12.70,7.20,1.01752,60.00,0.73,41.55,90.05,-999.00,-999.00,0,-10.58,-11.29,-0.73,1.26,0.27,1.06,1.80,39.83,41.57,43.24,45.81,91.44,90.00,89.36,91.13,90.10,89.39,99.34,148.92,104.72,104.97,101.31,128.55,137.50,30.6,1,2,33.94,0.61,-11.34,46.47,87.13,38.66,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:36:52,2,0.49,114.9,12.60,7.19,1.01855,60.00,0.73,41.55,90.04,-999.00,-999.00,0,-10.52,-11.49,-0.76,1.24,0.28,1.06,1.80,39.82,41.55,43.26,45.80,91.44,90.00,89.36,91.13,90.10,89.39,99.35,148.91,104.75,105.00,101.33,128.58,137.58,30.6,1,2,33.95,0.63,-11.54,46.48,87.15,38.56,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:37:40,2,0.49,115.0,12.80,7.24,1.01953,60.00,0.73,41.54,90.06,-999.00,-999.00,0,-10.57,-11.36,-0.73,1.26,0.28,1.05,1.80,39.80,41.57,43.23,45.81,91.45,90.01,89.37,91.13,90.12,89.40,99.33,148.93,104.74,105.02,101.29,128.58,137.53,30.5,1,2,33.96,0.63,-11.49,46.44,87.10,38.55,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:38:30,2,0.49,115.0,12.70,7.18,1.02056,60.00,0.72,41.53,90.06,-999.00,-999.00,0,-10.53,-11.51,-0.74,1.25,0.28,1.04,1.79,39.79,41.55,43.23,45.81,91.42,90.00,89.37,91.13,90.11,89.40,99.29,148.95,104.79,105.05,101.32,128.56,137.57,30.5,1,2,33.96,0.62,-11.56,46.46,87.16,38.56,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:39:21,2,0.49,115.0,12.80,7.14,1.02154,60.00,0.72,41.53,90.06,-999.00,-999.00,0,-10.60,-11.25,-0.73,1.25,0.28,1.04,1.78,39.79,41.54,43.24,45.79,91.43,90.00,89.39,91.14,90.10,89.40,99.33,149.00,104.79,105.05,101.31,128.56,137.57,30.5,1,2,33.98,0.66,-11.33,46.42,87.18,38.55,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:40:08,2,0.49,115.0,12.50,7.13,1.02257,60.00,0.73,41.54,90.06,-999.00,-999.00,0,-10.50,-11.54,-0.73,1.27,0.29,1.05,1.79,39.80,41.55,43.25,45.78,91.44,90.01,89.37,91.14,90.11,89.40,99.36,149.01,104.79,105.06,101.37,128.57,137.65,30.4,1,2,33.98,0.61,-11.54,46.40,87.10,38.55,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:40:57,2,0.49,115.0,12.70,7.22,1.02355,60.00,0.73,41.53,90.04,-999.00,-999.00,0,-10.69,-11.42,-0.75,1.24,0.30,1.05,1.78,39.79,41.55,43.24,45.79,91.43,90.00,89.40,91.12,90.08,89.38,99.37,149.02,104.82,105.07,101.39,128.56,137.68,30.4,1,2,33.94,0.55,-11.38,46.40,87.13,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:41:53,2,0.49,115.0,12.80,7.23,1.02453,60.00,0.72,41.53,90.05,-999.00,-999.00,0,-10.59,-11.41,-0.73,1.24,0.29,1.04,1.80,39.78,41.56,43.23,45.79,91.43,90.01,89.38,91.12,90.10,89.39,99.38,148.95,104.81,105.08,101.38,128.55,137.66,30.4,1,2,33.85,0.59,-11.56,46.40,87.13,38.53,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:42:37,2,0.49,114.9,12.80,7.24,1.02556,60.00,0.72,41.52,90.06,-999.00,-999.00,0,-10.62,-11.38,-0.74,1.26,0.29,1.03,1.78,39.76,41.54,43.24,45.78,91.43,90.01,89.37,91.14,90.11,89.38,99.42,148.93,104.79,105.05,101.40,128.58,137.57,30.5,1,2,33.83,0.60,-11.30,46.40,87.23,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:43:29,2,0.49,115.0,12.80,7.15,1.02654,60.00,0.72,41.52,90.06,-999.00,-999.00,0,-10.50,-11.45,-0.73,1.25,0.29,1.04,1.76,39.78,41.53,43.22,45.78,91.45,90.00,89.38,91.13,90.12,89.40,99.43,148.82,104.78,105.05,101.35,128.57,137.53,30.5,1,2,33.80,0.61,-11.56,46.40,87.24,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:44:22,2,0.49,114.9,12.60,7.22,1.02757,60.00,0.73,41.51,90.06,-999.00,-999.00,0,-10.57,-11.38,-0.73,1.24,0.28,1.06,1.78,39.78,41.52,43.22,45.78,91.44,90.01,89.37,91.13,90.11,89.39,99.38,148.96,104.75,105.01,101.28,128.56,137.55,30.5,1,2,33.80,0.62,-11.48,46.40,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:45:11,2,0.49,114.9,12.80,7.20,1.02854,60.00,0.72,41.50,90.06,-999.00,-999.00,0,-10.48,-11.48,-0.72,1.23,0.27,1.04,1.79,39.78,41.53,43.20,45.78,91.44,90.01,89.36,91.12,90.12,89.40,99.32,148.96,104.76,105.01,101.27,128.56,137.58,30.4,1,2,33.80,0.63,-11.56,46.40,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:46:03,2,0.49,115.0,12.70,7.14,1.02957,60.00,0.73,41.49,90.07,-999.00,-999.00,0,-10.65,-11.49,-0.72,1.24,0.28,1.05,1.78,39.76,41.51,43.19,45.76,91.42,90.01,89.35,91.13,90.11,89.38,99.29,149.00,104.72,104.99,101.31,128.57,137.61,30.4,1,2,33.80,0.59,-11.56,46.40,87.22,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:46:50,2,0.49,114.9,12.80,7.14,1.03055,60.00,0.73,41.49,90.06,-999.00,-999.00,0,-10.54,-11.36,-0.73,1.27,0.29,1.04,1.78,39.78,41.52,43.19,45.77,91.43,90.02,89.36,91.12,90.09,89.39,99.28,148.90,104.74,105.00,101.24,128.57,137.59,30.4,1,2,33.80,0.61,-11.47,46.40,87.17,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:47:37,2,0.49,115.0,12.70,7.13,1.03154,60.00,0.72,41.49,90.05,-999.00,-999.00,0,-10.70,-11.41,-0.74,1.23,0.28,1.06,1.77,39.75,41.51,43.21,45.75,91.42,90.01,89.37,91.13,90.09,89.37,99.27,149.03,104.76,105.03,101.36,128.58,137.56,30.5,1,2,33.84,0.64,-11.28,46.40,87.12,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:48:27,2,0.49,114.9,12.80,7.12,1.03256,60.00,0.72,41.49,90.05,-999.00,-999.00,0,-10.58,-11.26,-0.75,1.23,0.27,1.04,1.77,39.75,41.50,43.20,45.73,91.43,90.01,89.35,91.14,90.10,89.39,99.35,148.95,104.75,105.02,101.23,128.57,137.54,30.5,1,2,33.82,0.68,-11.49,46.40,87.10,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:49:22,2,0.49,115.0,12.60,7.19,1.03355,60.00,0.72,41.49,90.04,-999.00,-999.00,0,-10.75,-11.40,-0.76,1.24,0.28,1.03,1.79,39.76,41.50,43.19,45.74,91.43,90.00,89.37,91.13,90.09,89.39,99.34,149.02,104.72,104.99,101.35,128.57,137.59,30.5,1,2,33.80,0.66,-11.27,46.40,87.15,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:50:10,2,0.49,115.0,12.60,7.21,1.03457,60.00,0.72,41.49,90.04,-999.00,-999.00,0,-10.58,-11.30,-0.75,1.24,0.29,1.03,1.78,39.75,41.51,43.20,45.74,91.43,90.01,89.38,91.12,90.09,89.38,99.35,148.89,104.73,105.00,101.23,128.59,137.59,30.4,1,2,33.82,0.64,-11.42,46.40,87.21,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:51:01,2,0.49,114.9,12.70,7.21,1.03556,60.00,0.71,41.48,90.05,-999.00,-999.00,0,-10.71,-11.50,-0.77,1.23,0.29,1.03,1.77,39.76,41.51,43.19,45.73,91.43,90.00,89.38,91.13,90.09,89.38,99.37,148.95,104.73,105.02,101.36,128.57,137.52,30.4,1,2,33.88,0.60,-11.42,46.40,87.10,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:51:47,2,0.49,115.0,12.70,7.24,1.03658,60.00,0.71,41.47,90.05,-999.00,-999.00,0,-10.62,-11.36,-0.78,1.24,0.29,1.04,1.78,39.73,41.49,43.18,45.70,91.42,90.00,89.38,91.11,90.10,89.39,99.37,148.85,104.72,104.98,101.16,128.55,137.49,30.4,1,2,33.98,0.59,-11.61,46.40,87.12,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:52:40,2,0.49,115.0,12.60,7.17,1.03756,60.00,0.72,41.47,90.06,-999.00,-999.00,0,-10.74,-11.53,-0.78,1.24,0.28,1.04,1.78,39.74,41.48,43.17,45.72,91.41,90.01,89.37,91.12,90.10,89.39,99.31,148.96,104.72,104.98,101.33,128.55,137.59,30.3,1,2,33.87,0.57,-11.56,46.40,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:53:28,2,0.49,114.9,12.80,7.16,1.03859,60.00,0.71,41.47,90.04,-999.00,-999.00,0,-10.56,-11.37,-0.80,1.23,0.28,1.05,1.77,39.73,41.48,43.19,45.73,91.43,89.99,89.37,91.10,90.09,89.40,99.31,148.84,104.73,104.99,101.20,128.55,137.54,30.3,1,2,33.82,0.60,-11.50,46.40,87.08,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:54:19,2,0.49,115.0,12.60,7.15,1.03956,60.00,0.71,41.48,90.04,-999.00,-999.00,0,-10.64,-11.49,-0.78,1.24,0.26,1.05,1.78,39.74,41.50,43.19,45.72,91.42,89.98,89.37,91.10,90.11,89.39,99.29,148.96,104.71,104.97,101.31,128.54,137.54,30.3,1,2,33.80,0.57,-11.45,46.40,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:55:10,2,0.49,114.9,12.80,7.16,1.04059,60.00,0.71,41.47,90.05,-999.00,-999.00,0,-10.58,-11.27,-0.77,1.25,0.24,1.06,1.78,39.73,41.49,43.19,45.71,91.43,89.99,89.37,91.12,90.10,89.39,99.30,148.82,104.69,104.92,101.17,128.52,137.44,30.3,1,2,33.80,0.60,-11.41,46.40,87.08,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:56:03,2,0.49,115.0,12.70,7.20,1.04157,60.00,0.71,41.46,90.04,-999.00,-999.00,0,-10.75,-11.45,-0.76,1.24,0.26,1.04,1.75,39.74,41.47,43.17,45.71,91.42,90.00,89.37,91.12,90.09,89.39,99.24,148.96,104.71,104.98,101.33,128.52,137.52,30.3,1,2,33.80,0.59,-11.38,46.40,87.01,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:56:48,2,0.49,115.0,12.80,7.17,1.04254,60.00,0.71,41.45,90.04,-999.00,-999.00,0,-10.57,-11.22,-0.74,1.23,0.26,1.04,1.77,39.73,41.47,43.16,45.71,91.43,89.98,89.36,91.13,90.09,89.40,99.28,148.77,104.75,105.04,101.25,128.54,137.50,30.3,1,2,33.80,0.66,-11.33,46.40,87.08,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:57:43,2,0.49,115.0,12.60,7.09,1.04357,60.00,0.71,41.45,90.04,-999.00,-999.00,0,-10.74,-11.49,-0.74,1.22,0.27,1.04,1.76,39.73,41.45,43.15,45.70,91.43,89.98,89.37,91.13,90.09,89.39,99.25,148.90,104.80,105.07,101.40,128.55,137.60,30.3,1,2,33.82,0.63,-11.36,46.40,87.12,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:58:28,2,0.49,115.0,12.80,7.27,1.04456,60.00,0.71,41.44,90.04,-999.00,-999.00,0,-10.55,-11.32,-0.74,1.23,0.25,1.04,1.78,39.72,41.45,43.15,45.69,91.41,90.00,89.37,91.12,90.11,89.39,99.29,148.86,104.80,105.05,101.27,128.54,137.49,30.3,1,2,33.80,0.61,-11.43,46.38,87.11,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
11:59:21,2,0.49,114.9,12.70,7.22,1.04558,60.00,0.70,41.44,90.05,-999.00,-999.00,0,-10.71,-11.51,-0.73,1.21,0.25,1.02,1.76,39.70,41.46,43.15,45.69,91.43,89.99,89.37,91.11,90.11,89.39,99.32,148.94,104.78,105.04,101.36,128.55,137.56,30.3,1,2,33.80,0.59,-11.45,46.40,87.10,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
12:00:12,2,0.49,114.9,12.70,7.27,1.04656,60.00,0.70,41.43,90.04,-999.00,-999.00,0,-10.59,-11.33,-0.75,1.21,0.23,1.03,1.76,39.70,41.45,43.15,45.68,91.42,89.99,89.36,91.11,90.09,89.38,99.33,148.87,104.74,105.01,101.23,128.54,137.54,30.3,1,2,33.80,0.59,-11.47,46.36,87.08,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
12:01:02,2,0.49,115.0,12.70,7.18,1.04759,60.00,0.70,41.44,90.04,-999.00,-999.00,0,-10.70,-11.52,-0.74,1.22,0.24,1.03,1.75,39.72,41.43,43.14,45.68,91.43,89.98,89.36,91.11,90.09,89.38,99.28,149.01,104.73,105.01,101.32,128.54,137.58,30.2,1,2,33.80,0.57,-11.43,46.40,87.10,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
12:01:53,2,0.49,115.0,12.70,7.17,1.04857,60.00,0.71,41.43,90.04,-999.00,-999.00,0,-10.60,-11.41,-0.76,1.23,0.26,1.03,1.77,39.70,41.46,43.14,45.68,91.43,89.98,89.35,91.10,90.09,89.41,99.28,148.94,104.74,105.00,101.20,128.54,137.51,30.2,1,2,33.80,0.62,-11.58,46.40,87.18,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
12:02:39,2,0.49,115.0,12.70,7.12,1.04955,60.00,0.71,41.42,90.05,-999.00,-999.00,0,-10.62,-11.62,-0.75,1.24,0.26,1.02,1.77,39.69,41.42,43.14,45.67,91.44,89.99,89.36,91.11,90.12,89.38,99.28,148.96,104.72,104.99,101.35,128.52,137.60,30.2,1,2,33.80,0.64,-11.54,46.40,87.10,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
12:03:26,2,0.49,115.0,12.80,7.28,1.05058,60.00,0.70,41.41,90.06,-999.00,-999.00,0,-10.61,-11.36,-0.75,1.21,0.26,1.03,1.79,39.71,41.42,43.12,45.65,91.44,90.00,89.37,91.11,90.11,89.37,99.31,148.94,104.68,104.96,101.20,128.52,137.51,30.2,1,2,33.80,0.60,-11.49,46.40,87.10,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
12:04:20,2,0.49,114.9,12.80,7.12,1.05156,60.00,0.70,41.41,90.04,-999.00,-999.00,0,-10.67,-11.54,-0.73,1.20,0.24,1.04,1.76,39.72,41.43,43.11,45.65,91.42,90.00,89.36,91.12,90.10,89.37,99.29,148.94,104.69,104.95,101.28,128.53,137.51,30.0,1,2,33.80,0.61,-11.51,46.36,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
